Event,Px,Py,Pz,Tot-OpAbs,Cerenkov,compt,CoupledTransportation,eBrem,eIon,msc,muIoni,OpAbsorption,phot,NOfOptPhotons,NOfScintPhotons
7125,0.369781,0.92908,-0.00851418,11817.2,10519.3,0.0,99.7422,0.0,0.0,982.628,215.494,397.232,0.0,15312,120086
7126,-0.697713,-0.714329,0.0541382,12388.2,11507.8,0.0,880.426,0.0,0.0,0.0,0.0,415.756,0.0,16182,125784
7127,-0.409498,0.405464,0.817258,2877.25,2546.27,0.0,85.3075,0.0,147.945,97.7354,0.0,95.1473,0.0,4433,29432
7128,-0.332138,-0.926889,-0.174815,11434.6,10079.3,0.0,489.735,0.0,197.191,668.364,0.0,384.869,0.0,15031,116540
7129,0.315724,0.0703377,0.94624,2454.45,1973.09,0.0,143.739,0.0,148.994,188.634,0.0,78.4816,0.0,4305,25055
7130,-0.361787,-0.825363,0.433458,5055.96,4388.34,0.0,248.794,0.0,147.789,176.328,94.7065,168.27,0.0,7091,51639
7131,0.346466,-0.925319,-0.154095,10003.9,9795.99,0.0,207.961,0.0,0.0,0.0,0.0,336.724,0.0,13241,101963
7132,-0.927436,-0.372537,0.0328539,11376.9,10559.3,0.0,817.517,0.0,0.0,0.0,0.0,382.852,0.0,14827,115658
7133,0.710132,-0.583225,0.394412,5462.96,5226.09,0.0,236.873,0.0,0.0,0.0,0.0,182.741,0.0,7493,55751
7134,-0.786726,0.617291,0.00369747,14680.3,13058.7,0.0,775.621,0.0,291.676,554.211,0.0,493.381,0.0,18959,149222
7135,-0.605047,-0.192711,0.772516,3857.39,1954.97,0.0,470.882,0.0,287.134,672.897,471.504,127.68,0.0,5741,39380
7136,-0.0855107,0.844895,0.528054,4402.03,4052.59,0.0,141.508,0.0,148.533,59.4028,0.0,146.088,0.0,6346,44863
7137,0.68351,-0.180561,0.707257,2718.62,2692.44,0.0,26.1744,0.0,0.0,0.0,0.0,89.1385,0.0,4181,27768
7138,-0.454644,-0.31945,-0.831415,2276.66,2050.2,0.0,226.468,0.0,0.0,0.0,0.0,74.7129,0.0,3596,23284
7139,0.00471495,-0.624472,0.781033,2751.13,2400.66,0.0,350.473,0.0,0.0,0.0,0.0,90.4556,0.0,4244,28056
7140,-0.865768,-0.494524,0.0767537,14048.4,12044.7,0.0,1386.23,0.0,297.787,319.704,0.0,472.687,0.0,18119,142859
7141,-0.195203,-0.393029,-0.898568,2269.81,1810.33,0.0,456.526,0.0,0.0,0.0,2.95141,73.3279,0.0,3773,23193
7142,0.493239,-0.859285,0.13544,11710.7,11216.7,0.0,71.4095,0.0,148.993,273.636,0.0,395.199,0.0,15168,119350
7143,-0.734641,-0.411084,0.539734,4556.04,3857.68,0.0,255.2,0.0,148.78,294.382,0.0,151.216,0.0,6563,46487
7144,-0.53565,0.466572,-0.703839,3376.41,3168.71,0.0,207.703,0.0,0.0,0.0,0.0,110.76,0.0,5109,34402
7145,-0.0831682,0.933336,-0.349239,6445.34,5805.86,0.0,16.198,0.0,0.0,434.298,188.981,216.609,0.0,8717,65795
7146,0.333463,-0.783429,0.524443,4292.68,4165.95,0.0,126.73,0.0,0.0,0.0,0.0,142.574,0.0,6123,43769
7147,0.358002,0.39209,-0.847408,2582.36,2459.31,0.0,123.049,0.0,0.0,0.0,0.0,84.6236,0.0,4116,26345
