Event,Tot,Cerenkov,compt,CoupledTransportation,eBrem,eIon,msc,muIoni,OpAbsorption,phot,NOfOptPhotons
824,2306.14,2274.28,0,31.8601,0.0,0.0,0.0,0.0,326.249,0.0,2857
825,2034.44,2016.39,0,18.0476,0.0,0.0,0.0,0.0,287.465,0.0,2487
826,2451.05,1885.72,0,475.386,0.0,0.0,89.9456,0.0,347.21,0.0,3084
827,1838.03,1819.44,0,18.5905,0.0,0.0,0.0,0.0,261.162,0.0,2146
828,1746.18,1727.39,0,18.7872,0.0,0.0,0.0,0.0,247.735,0.0,2147
829,2972.28,2164.61,0,0.0612763,0.0,213.38,154.017,440.212,419.245,0.0,3627
830,2261.63,2007.52,0,141.81,103.411,0.0,8.88719,0.0,321.184,0.0,2735
831,1632.83,1605.0,0,27.8377,0.0,0.0,0.0,0.0,232.283,0.0,1998
832,1620.06,1591.37,0,28.6843,0.0,0.0,0.0,0.0,230.096,0.0,2035
833,1773.95,1735.53,0,38.4163,0.0,0.0,0.0,0.0,251.125,0.0,2170
834,1741.86,1718.68,0,23.18,0.0,0.0,0.0,0.0,247.622,0.0,2170
835,1516.73,1495.59,0,21.1405,0.0,0.0,0.0,0.0,215.447,0.0,1926
836,1555.75,1536.01,0,19.742,0.0,0.0,0.0,0.0,222.43,0.0,1816
837,2363.9,2171.76,0,81.484,0.0,52.7232,57.9273,0.0,333.443,0.0,2959
838,1769.23,1750.58,0,18.6555,0.0,0.0,0.0,0.0,250.855,0.0,2178
839,1600.68,1339.92,0,158.25,0.0,0.0,102.513,0.0,227.507,0.0,2010
840,1971.9,1941.3,0,30.5965,0.0,0.0,0.0,0.0,278.897,0.0,2436
841,1621.83,1599.44,0,22.39,0.0,0.0,0.0,0.0,231.061,0.0,2019
842,1609.98,1588.61,0,21.3747,0.0,0.0,0.0,0.0,229.248,0.0,1985
843,1909.19,1591.45,0,213.67,0.0,0.0,104.066,0.0,271.739,0.0,2376
844,1882.18,1865.86,0,16.3227,0.0,0.0,0.0,0.0,266.73,0.0,2293
845,2032.73,2011.67,0,21.0583,0.0,0.0,0.0,0.0,287.421,0.0,2523
846,2445.2,2192.7,0,77.5474,0.0,106.318,68.634,0.0,345.933,0.0,2976
847,1961.72,1868.88,0,92.8449,0.0,0.0,0.0,0.0,278.672,0.0,2419
848,4043.76,3606.66,0,79.7449,0.0,0.0,110.243,247.113,574.244,0.0,5114
849,3009.55,2747.75,0,103.916,0.0,106.688,51.1949,0.0,425.982,0.0,3704
850,1786.85,1766.39,0,20.461,0.0,0.0,0.0,0.0,251.991,0.0,2279
851,1614.12,1594.04,0,20.0744,0.0,0.0,0.0,0.0,229.655,0.0,2035
852,3095.08,2674.02,0,53.2616,0.0,281.533,86.2658,0.0,438.564,0.0,3698
853,1866.26,1831.92,0,34.3444,0.0,0.0,0.0,0.0,264.598,0.0,2274
854,2170.99,2059.51,0,22.659,0.0,83.5325,5.2895,0.0,308.199,0.0,2607
855,1676.39,1650.91,0,25.4793,0.0,0.0,0.0,0.0,237.944,0.0,2078
856,2625.25,2379.34,0,103.849,0.0,106.327,35.7363,0.0,370.638,0.0,3181
857,1516.96,1493.52,0,23.4416,0.0,0.0,0.0,0.0,216.214,0.0,1823
858,1741.01,1713.9,0,27.1103,0.0,0.0,0.0,0.0,246.723,0.0,2147
859,1793.63,1750.63,0,43.0033,0.0,0.0,0.0,0.0,254.594,0.0,2189
860,1901.66,1883.01,0,18.6529,0.0,0.0,0.0,0.0,269.813,0.0,2272
861,1615.02,1539.17,0,75.8543,0.0,0.0,0.0,0.0,229.833,0.0,1966
862,1543.73,1524.15,0,19.5858,0.0,0.0,0.0,0.0,220.339,0.0,1873
863,1849.55,1828.2,0,21.3501,0.0,0.0,0.0,0.0,262.073,0.0,2299
864,1806.01,1781.17,0,24.8319,0.0,0.0,0.0,0.0,255.352,0.0,2271
865,2045.42,2025.03,0,20.3901,0.0,0.0,0.0,0.0,289.541,0.0,2546
