Event,Tot,Cerenkov,compt,CoupledTransportation,eBrem,eIon,msc,muIoni,OpAbsorption,phot,NOfOptPhotons
703,1586.41,1564.85,0,21.5585,0.0,0.0,0.0,0.0,207.747,0.0,6563
704,2657.74,2451.02,0,60.9609,0.0,75.821,69.9387,0.0,347.612,0.0,10656
705,1790.96,1769.39,0,21.5709,0.0,0.0,0.0,0.0,227.502,0.0,9137
706,1678.13,1659.08,0,19.0507,0.0,0.0,0.0,0.0,220.327,0.0,6819
707,2123.11,1889.36,0,20.8977,0.0,105.957,106.895,0.0,280.683,0.0,7901
708,2018.15,1978.71,0,39.4349,0.0,0.0,0.0,0.0,259.713,0.0,9347
709,2491.59,1991.17,0,119.42,0.0,24.8596,36.7702,319.374,325.674,0.0,10018
710,1690.75,1658.51,0,32.2435,0.0,0.0,0.0,0.0,220.816,0.0,7203
711,1637.08,1612.38,0,24.6999,0.0,0.0,0.0,0.0,214.187,0.0,6908
712,1606.88,1582.54,0,24.3447,0.0,0.0,0.0,0.0,209.542,0.0,6987
713,1661.26,1633.61,0,27.6443,0.0,0.0,0.0,0.0,217.444,0.0,6950
714,2624.36,2601.47,0,22.8967,0.0,0.0,0.0,0.0,348.92,0.0,8856
715,1630.81,1611.42,0,19.3847,0.0,0.0,0.0,0.0,212.961,0.0,6803
716,1596.99,1578.0,0,18.9828,0.0,0.0,0.0,0.0,208.745,0.0,6693
717,1975.02,1957.76,0,17.2671,0.0,0.0,0.0,0.0,259.293,0.0,7788
718,1654.05,1634.08,0,19.9689,0.0,0.0,0.0,0.0,216.787,0.0,6920
719,1946.15,1616.23,0,23.1346,0.0,0.0,11.8732,294.912,242.39,0.0,11475
720,2250.9,1996.45,0,24.9833,0.0,106.494,122.977,0.0,295.738,0.0,8882
721,1586.6,1555.48,0,31.1218,0.0,0.0,0.0,0.0,207.29,0.0,6790
722,1603.47,1584.74,0,18.7277,0.0,0.0,0.0,0.0,211.352,0.0,6519
723,1548.81,1518.53,0,30.278,0.0,0.0,0.0,0.0,201.261,0.0,6867
724,2159.36,1894.77,0,74.6283,0.0,103.16,86.7989,0.0,277.988,0.0,9864
725,1441.44,1416.96,0,24.4818,0.0,0.0,0.0,0.0,187.517,0.0,6478
726,1495.12,1468.99,0,26.1313,0.0,0.0,0.0,0.0,193.975,0.0,6752
727,1743.31,1691.87,0,51.4367,0.0,0.0,0.0,0.0,226.527,0.0,7550
728,2053.65,1925.5,0,20.8623,0.0,106.651,0.635124,0.0,262.843,0.0,9901
729,1604.5,1578.87,0,25.6257,0.0,0.0,0.0,0.0,207.043,0.0,7509
730,1690.26,1655.75,0,34.5135,0.0,0.0,0.0,0.0,218.938,0.0,7439
731,1918.0,1894.67,0,23.3329,0.0,0.0,0.0,0.0,250.993,0.0,7749
732,2140.36,2119.39,0,20.9678,0.0,0.0,0.0,0.0,283.145,0.0,7865
733,1912.58,1890.23,0,22.3565,0.0,0.0,0.0,0.0,246.132,0.0,8796
734,1669.47,1643.73,0,25.7354,0.0,0.0,0.0,0.0,218.98,0.0,6902
735,2742.9,2446.56,0,45.6167,0.0,156.183,94.535,0.0,363.392,0.0,9901
736,1545.97,1511.88,0,34.0894,0.0,0.0,0.0,0.0,202.012,0.0,6522
737,1962.29,1930.87,0,31.4183,0.0,0.0,0.0,0.0,249.758,0.0,9648
738,2058.29,2037.37,0,20.9139,0.0,0.0,0.0,0.0,267.835,0.0,8792
739,2269.9,2246.01,0,23.8822,0.0,0.0,0.0,0.0,280.264,0.0,13473
740,1448.39,1424.52,0,23.869,0.0,0.0,0.0,0.0,189.309,0.0,6365
741,1604.26,1584.48,0,19.7859,0.0,0.0,0.0,0.0,210.149,0.0,6766
742,1925.11,1902.68,0,22.4298,0.0,0.0,0.0,0.0,253.499,0.0,7534
743,1599.24,1578.36,0,20.8839,0.0,0.0,0.0,0.0,208.141,0.0,7082
744,2437.04,2310.25,0,4.05567,0.0,106.68,16.0526,0.0,325.279,0.0,8411
745,1964.68,1945.12,0,19.5635,0.0,0.0,0.0,0.0,256.662,0.0,8191
746,1731.75,1702.66,0,29.0875,0.0,0.0,0.0,0.0,227.112,0.0,7187
747,1836.1,1810.61,0,25.4851,0.0,0.0,0.0,0.0,239.782,0.0,7625
748,1627.61,1599.33,0,28.282,0.0,0.0,0.0,0.0,210.487,0.0,7413
749,2317.08,2197.42,0,8.68431,0.0,95.0559,15.9219,0.0,307.246,0.0,8110
750,3432.73,3315.83,0,11.5932,0.0,94.7115,10.5978,0.0,460.024,0.0,11025
751,1778.83,1754.5,0,24.3253,0.0,0.0,0.0,0.0,234.563,0.0,7023
752,1758.38,1738.76,0,19.6179,0.0,0.0,0.0,0.0,229.827,0.0,7284
753,2343.62,1924.74,0,80.9097,0.0,106.653,96.7189,134.597,309.939,0.0,8431
754,1812.54,1786.23,0,26.3074,0.0,0.0,0.0,0.0,236.229,0.0,7661
755,1908.19,1887.85,0,20.3374,0.0,0.0,0.0,0.0,250.466,0.0,7540
756,2340.2,1985.35,0,81.359,0.0,0.0,73.7039,199.791,296.19,0.0,12279
757,1680.71,1659.57,0,21.1424,0.0,0.0,0.0,0.0,220.607,0.0,6768
758,2043.43,1927.16,0,7.57731,0.0,99.0327,9.66549,0.0,267.258,0.0,8291
759,1744.11,1721.07,0,23.0415,0.0,0.0,0.0,0.0,229.494,0.0,6970
760,1556.6,1535.12,0,21.4733,0.0,0.0,0.0,0.0,204.118,0.0,6540
761,1498.87,1472.76,0,26.1123,0.0,0.0,0.0,0.0,195.047,0.0,6688
