Event,Px,Py,Pz,Tot-OpAbs,Cerenkov,compt,CoupledTransportation,eBrem,eIon,msc,muIoni,OpAbsorption,phot,NOfOptPhotons,NOfScintPhotons
406,-0.000657174,-0.000413615,-1.0,2187.18,1681.74,0,505.439,0.0,0.0,0.0,0.0,73.8867,0.0,2805,22293
407,-0.000474434,-0.000102569,-1.0,3073.26,2112.79,0,303.978,0.0,141.759,514.731,0.0,103.355,0.0,4100,31312
408,-0.000476114,-0.00122804,-0.999999,2093.96,1844.89,0,249.071,0.0,0.0,0.0,0.0,70.9882,0.0,2615,21376
409,0.000682284,-0.00062711,-1.0,2114.88,1874.32,0,240.557,0.0,0.0,0.0,0.0,71.8969,0.0,2602,21590
410,9.09924e-05,-0.000955041,-1.0,2937.17,1685.79,0,649.841,0.0,148.165,347.517,105.855,99.3997,0.0,3703,30000
411,-8.82384e-05,-0.000663854,-1.0,2326.15,2051.59,0,274.567,0.0,0.0,0.0,0.0,78.9802,0.0,2935,23706
412,0.000302827,0.000194531,-1.0,2242.5,1987.45,0,255.046,0.0,0.0,0.0,0.0,75.4116,0.0,2964,22835
413,0.000318014,0.000164147,-1.0,4133.2,2564.74,0,249.663,0.0,446.865,871.923,0.0,140.186,0.0,5282,42308
414,-0.00079269,0.000359693,-1.0,2118.03,1828.55,0,289.48,0.0,0.0,0.0,0.0,71.4289,0.0,2688,21616
415,0.000151328,0.000933024,-1.0,3251.21,1904.07,0,391.164,0.0,297.96,658.014,0.0,110.349,0.0,3952,33072
416,-0.000411653,-1.47967e-06,-1.0,2116.09,1851.29,0,264.798,0.0,0.0,0.0,0.0,71.8747,0.0,2604,21604
417,0.000828377,-0.000576057,-0.999999,2167.32,1864.71,0,302.608,0.0,0.0,0.0,0.0,73.2296,0.0,2820,22119
418,-0.000755565,8.32633e-05,-1.0,2665.18,2236.21,0,138.873,0.0,148.134,141.963,0.0,89.6581,0.0,3473,27182
419,-0.00036729,-5.2112e-05,-1.0,2563.58,2258.25,0,305.336,0.0,0.0,0.0,0.0,87.0341,0.0,3236,26096
420,-0.0013078,-0.000590419,-0.999999,2343.75,2058.1,0,285.65,0.0,0.0,0.0,0.0,79.5594,0.0,2911,23848
421,0.000520083,0.00100157,-0.999999,2163.44,1872.92,0,290.516,0.0,0.0,0.0,0.0,73.5715,0.0,2775,22104
