Event,Px,Py,Pz,Tot-OpAbs,Cerenkov,compt,CoupledTransportation,eBrem,eIon,msc,muIoni,OpAbsorption,phot,NOfOptPhotons,NOfScintPhotons
6665,-0.00126997,-0.000476002,-0.999999,2313.79,1833.32,0,480.471,0.0,0.0,0.0,0.0,78.4119,0.0,2955,23579
6666,-0.00062352,0.000277961,-1.0,2037.53,1704.83,0,332.709,0.0,0.0,0.0,0.0,69.0688,0.0,2661,20823
6667,8.23302e-05,-5.15327e-05,-1.0,2362.09,1622.57,0,368.597,0.0,141.414,229.511,0.0,80.2521,0.0,2957,24121
6668,0.000827545,-0.00381185,-0.999992,2875.94,1976.05,0,543.951,0.0,148.968,206.969,0.0,98.0274,0.0,3548,29394
6669,-0.00134334,0.000812022,-0.999999,2200.15,1923.26,0,276.893,0.0,0.0,0.0,0.0,74.7751,0.0,2609,22429
6670,-0.00127063,-0.000897436,-0.999999,2121.61,1832.97,0,288.639,0.0,0.0,0.0,0.0,71.7152,0.0,2687,21645
6671,0.00026797,0.00024307,-1.0,2493.97,2228.42,0,265.55,0.0,0.0,0.0,0.0,84.8367,0.0,2977,25371
6672,0.000360023,-0.000373999,-1.0,2172.7,1892.34,0,280.361,0.0,0.0,0.0,0.0,74.304,0.0,2637,22166
6673,-4.27805e-05,0.000542918,-1.0,2004.57,1710.44,0,294.126,0.0,0.0,0.0,0.0,67.3878,0.0,2730,20473
6674,0.000392317,-0.000112895,-1.0,2170.78,1820.91,0,349.869,0.0,0.0,0.0,0.0,73.5395,0.0,2763,22153
6675,-0.00054172,-3.64818e-05,-1.0,2024.86,1773.11,0,251.754,0.0,0.0,0.0,0.0,69.2788,0.0,2480,20715
6676,0.000618004,-0.00069203,-1.0,2101.47,1740.69,0,360.783,0.0,0.0,0.0,0.0,70.9912,0.0,2736,21462
6677,0.000398553,-3.41608e-05,-1.0,2181.89,1909.88,0,272.012,0.0,0.0,0.0,0.0,73.9487,0.0,2750,22263
6678,0.00046036,0.000469741,-1.0,2291.07,1979.23,0,311.836,0.0,0.0,0.0,0.0,76.7115,0.0,3057,23347
6679,-0.000526914,-0.000481483,-1.0,2056.34,1797.13,0,259.217,0.0,0.0,0.0,0.0,69.9085,0.0,2658,21004
6680,0.00027546,0.00129199,-0.999999,2313.44,1823.57,0,489.865,0.0,0.0,0.0,0.0,78.331,0.0,2799,23620
6681,-6.49677e-05,-0.000315906,-1.0,2065.29,1758.74,0,306.554,0.0,0.0,0.0,0.0,70.5137,0.0,2464,21079
6682,0.000937409,0.000515821,-0.999999,2368.56,1645.94,0,292.692,0.0,145.218,284.718,0.0,80.8945,0.0,2892,24200
6683,-0.000753783,0.000161716,-1.0,2493.44,1952.23,0,541.203,0.0,0.0,0.0,0.0,84.411,0.0,3113,25399
6684,-0.000483302,0.0012109,-0.999999,2050.67,1798.67,0,251.994,0.0,0.0,0.0,0.0,69.3845,0.0,2577,20952
6685,8.53197e-07,-2.82613e-05,-1.0,2228.98,1935.9,0,293.085,0.0,0.0,0.0,0.0,75.0785,0.0,2829,22735
6686,7.32953e-05,-0.00109257,-0.999999,2383.2,2019.25,0,363.943,0.0,0.0,0.0,0.0,81.0537,0.0,2902,24267
6687,0.000199903,-0.000577451,-1.0,3031.91,2639.88,0,239.129,0.0,148.805,4.09264,0.0,103.372,0.0,3697,30995
6688,-0.000650397,0.000248093,-1.0,2154.31,1877.42,0,276.894,0.0,0.0,0.0,0.0,72.7871,0.0,2850,22002
6689,0.00041883,-0.000126747,-1.0,2360.64,2089.73,0,270.904,0.0,0.0,0.0,0.0,79.8143,0.0,3042,24062
6690,0.000627338,2.21235e-05,-1.0,2098.65,1832.88,0,265.779,0.0,0.0,0.0,0.0,71.0419,0.0,2689,21465
6691,-0.000918171,0.000346992,-1.0,2150.69,1829.42,0,321.267,0.0,0.0,0.0,0.0,73.1593,0.0,2660,21973
6692,0.000183043,-0.00104001,-0.999999,3219.3,1182.35,0,262.495,0.0,214.999,698.784,860.668,109.321,0.0,4035,32956
6693,-0.000375423,-0.000184264,-1.0,2098.5,1856.83,0,241.662,0.0,0.0,0.0,0.0,71.8453,0.0,2587,21460
6694,7.79726e-05,0.000195291,-1.0,2712.16,1693.36,0,577.758,0.0,148.964,292.071,0.0,91.8383,0.0,3432,27626
6695,-0.000484983,0.000803127,-1.0,2402.53,2014.23,0,388.303,0.0,0.0,0.0,0.0,80.6662,0.0,3218,24455
